open_time_ms,open_time_utc,open,high,low,close,volume,close_time_ms,close_time_utc,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
1776110700000,2026-04-13 20:05:00 UTC,73280.33000000,73347.85000000,73193.00000000,73264.00000000,76.24539000,1776110999999,2026-04-13 20:09:59 UTC,5586944.05098620,17252,33.25981000,2437044.77863090
1776111000000,2026-04-13 20:10:00 UTC,73264.00000000,73264.01000000,73040.36000000,73060.00000000,199.12432000,1776111299999,2026-04-13 20:14:59 UTC,14563887.75428730,16561,63.65701000,4655354.28169340
1776111300000,2026-04-13 20:15:00 UTC,73060.00000000,73161.18000000,73037.20000000,73055.03000000,115.27994000,1776111599999,2026-04-13 20:19:59 UTC,8428392.85603220,20289,68.50412000,5008589.31618100
1776111600000,2026-04-13 20:20:00 UTC,73055.03000000,73112.33000000,73007.08000000,73019.05000000,96.38279000,1776111899999,2026-04-13 20:24:59 UTC,7041928.57301240,13973,44.34178000,3239585.04232260
1776111900000,2026-04-13 20:25:00 UTC,73019.05000000,73125.70000000,73019.04000000,73097.00000000,64.09221000,1776112199999,2026-04-13 20:29:59 UTC,4683322.96062810,10247,34.62075000,2529605.43865420
1776112200000,2026-04-13 20:30:00 UTC,73097.00000000,73221.34000000,73064.18000000,73221.33000000,74.10089000,1776112499999,2026-04-13 20:34:59 UTC,5418108.83426920,13507,40.65972000,2973027.28879370
1776112500000,2026-04-13 20:35:00 UTC,73221.33000000,73277.23000000,73139.12000000,73139.12000000,80.67802000,1776112799999,2026-04-13 20:39:59 UTC,5906357.58219500,15538,27.29124000,1997816.86252070
1776112800000,2026-04-13 20:40:00 UTC,73139.12000000,73230.63000000,73130.23000000,73219.63000000,80.16842000,1776113099999,2026-04-13 20:44:59 UTC,5867218.07136560,12906,54.91329000,4018747.74538970
1776113100000,2026-04-13 20:45:00 UTC,73219.63000000,73250.00000000,73176.03000000,73189.25000000,74.92185000,1776113399999,2026-04-13 20:49:59 UTC,5485429.06360800,10222,26.30408000,1925832.37243410
1776113400000,2026-04-13 20:50:00 UTC,73189.24000000,73189.25000000,73075.55000000,73093.69000000,63.23233000,1776113699999,2026-04-13 20:54:59 UTC,4624032.28387160,9481,21.91587000,1602627.56877930
1776113700000,2026-04-13 20:55:00 UTC,73093.68000000,73183.06000000,73071.21000000,73149.36000000,58.07732000,1776113999999,2026-04-13 20:59:59 UTC,4248455.10286890,7708,25.72935000,1881960.95582640
1776114000000,2026-04-13 21:00:00 UTC,73149.36000000,73163.21000000,73092.14000000,73092.14000000,52.56192000,1776114299999,2026-04-13 21:04:59 UTC,3843576.53836750,7968,26.90833000,1967611.23522410
1776114300000,2026-04-13 21:05:00 UTC,73092.15000000,73214.00000000,73072.85000000,73206.19000000,35.87070000,1776114599999,2026-04-13 21:09:59 UTC,2623697.11694150,5874,14.22787000,1040735.77340950
1776114600000,2026-04-13 21:10:00 UTC,73206.18000000,73306.66000000,73206.18000000,73224.02000000,52.34712000,1776114899999,2026-04-13 21:14:59 UTC,3835095.40809150,7967,32.03216000,2346715.32384410
1776114900000,2026-04-13 21:15:00 UTC,73224.03000000,73284.00000000,73150.00000000,73150.00000000,44.19741000,1776115199999,2026-04-13 21:19:59 UTC,3236031.57511430,6276,16.62069000,1217235.25426740
1776115200000,2026-04-13 21:20:00 UTC,73150.01000000,73186.83000000,73135.71000000,73156.99000000,27.12337000,1776115499999,2026-04-13 21:24:59 UTC,1984297.95152380,4531,12.60030000,921806.34900480
1776115500000,2026-04-13 21:25:00 UTC,73156.98000000,73156.98000000,73117.96000000,73127.20000000,15.43847000,1776115799999,2026-04-13 21:29:59 UTC,1129206.67164340,3317,5.70071000,416951.36516900
1776115800000,2026-04-13 21:30:00 UTC,73127.19000000,73222.09000000,73106.75000000,73200.29000000,42.02650000,1776116099999,2026-04-13 21:34:59 UTC,3074731.21584950,7246,16.24580000,1188559.90782100
1776116100000,2026-04-13 21:35:00 UTC,73200.29000000,73279.99000000,73180.31000000,73272.69000000,19.66719000,1776116399999,2026-04-13 21:39:59 UTC,1440167.00444530,6329,13.94239000,1020951.22987020
1776116400000,2026-04-13 21:40:00 UTC,73272.69000000,73368.08000000,73228.53000000,73265.68000000,28.09178000,1776116699999,2026-04-13 21:44:59 UTC,2059183.79888360,10282,18.42678000,1350740.70690080
1776116700000,2026-04-13 21:45:00 UTC,73265.69000000,73290.71000000,73188.17000000,73264.36000000,33.31550000,1776116999999,2026-04-13 21:49:59 UTC,2439536.04011350,12651,16.88046000,1235930.13110270
1776117000000,2026-04-13 21:50:00 UTC,73264.37000000,73264.37000000,73221.06000000,73234.96000000,21.81519000,1776117299999,2026-04-13 21:54:59 UTC,1597726.31032570,5419,9.31943000,682544.19332860
1776117300000,2026-04-13 21:55:00 UTC,73234.97000000,73234.97000000,73179.70000000,73179.71000000,15.44712000,1776117599999,2026-04-13 21:59:59 UTC,1130763.89862310,5216,4.97003000,363829.35620430
1776117600000,2026-04-13 22:00:00 UTC,73179.71000000,73343.47000000,73172.01000000,73295.00000000,48.06372000,1776117899999,2026-04-13 22:04:59 UTC,3521137.81531940,13505,24.79004000,1815824.52371460
1776117900000,2026-04-13 22:05:00 UTC,73295.01000000,73570.42000000,73295.01000000,73329.97000000,117.94266000,1776118199999,2026-04-13 22:09:59 UTC,8664799.46707180,25004,77.72843000,5710538.58357100
1776118200000,2026-04-13 22:10:00 UTC,73329.97000000,73900.00000000,73321.40000000,73753.26000000,382.44465000,1776118499999,2026-04-13 22:14:59 UTC,28192712.76473670,34760,298.52297000,22008524.22581830
1776118500000,2026-04-13 22:15:00 UTC,73753.26000000,74465.00000000,73753.26000000,74188.80000000,1066.97656000,1776118799999,2026-04-13 22:19:59 UTC,79112220.55354670,77224,709.28489000,52566657.48031990
1776118800000,2026-04-13 22:20:00 UTC,74188.80000000,74360.53000000,74041.90000000,74235.62000000,340.26845000,1776119099999,2026-04-13 22:24:59 UTC,25242952.68003130,37346,128.69052000,9547030.06055660
1776119100000,2026-04-13 22:25:00 UTC,74235.62000000,74272.69000000,74086.00000000,74134.65000000,135.66684000,1776119399999,2026-04-13 22:29:59 UTC,10058811.53275030,18084,69.51649000,5152269.78096800
1776119400000,2026-04-13 22:30:00 UTC,74134.65000000,74350.96000000,74134.65000000,74290.00000000,184.73541000,1776119699999,2026-04-13 22:34:59 UTC,13718470.35636500,39499,103.84575000,7711277.46088740
1776119700000,2026-04-13 22:35:00 UTC,74289.96000000,74308.50000000,74052.72000000,74109.27000000,162.78859000,1776119999999,2026-04-13 22:39:59 UTC,12070752.10368830,18370,72.23052000,5355557.08040150
1776120000000,2026-04-13 22:40:00 UTC,74109.27000000,74269.99000000,74102.92000000,74259.99000000,68.45914000,1776120299999,2026-04-13 22:44:59 UTC,5079995.39306630,19531,41.11924000,3051520.03320910
1776120300000,2026-04-13 22:45:00 UTC,74260.00000000,74471.40000000,74152.47000000,74337.41000000,171.86465000,1776120599999,2026-04-13 22:49:59 UTC,12771956.20972960,28549,107.04446000,7956123.01096600
1776120600000,2026-04-13 22:50:00 UTC,74337.41000000,74710.26000000,74277.48000000,74643.84000000,397.73852000,1776120899999,2026-04-13 22:54:59 UTC,29640076.06146090,40905,291.08819000,21693302.36687410
1776120900000,2026-04-13 22:55:00 UTC,74643.85000000,74746.61000000,74576.25000000,74627.04000000,221.65837000,1776121199999,2026-04-13 22:59:59 UTC,16549452.25198940,33885,125.71668000,9386373.19089720
1776121200000,2026-04-13 23:00:00 UTC,74627.04000000,74674.61000000,74448.54000000,74642.70000000,155.69396000,1776121499999,2026-04-13 23:04:59 UTC,11608287.34545030,32176,75.43830000,5626439.61698340
1776121500000,2026-04-13 23:05:00 UTC,74642.69000000,74782.56000000,74550.23000000,74752.28000000,108.50111000,1776121799999,2026-04-13 23:09:59 UTC,8100331.63783470,20817,65.00851000,4853638.31768520
1776121800000,2026-04-13 23:10:00 UTC,74752.27000000,74900.00000000,74609.58000000,74653.32000000,192.55018000,1776122099999,2026-04-13 23:14:59 UTC,14394074.05683500,27055,75.97602000,5682220.92309700
1776122100000,2026-04-13 23:15:00 UTC,74653.32000000,74723.15000000,74531.75000000,74613.24000000,187.74127000,1776122399999,2026-04-13 23:19:59 UTC,14015253.83053890,19687,53.97975000,4028750.08769030
1776122400000,2026-04-13 23:20:00 UTC,74613.25000000,74797.67000000,74606.85000000,74607.22000000,197.25272000,1776122699999,2026-04-13 23:24:59 UTC,14734952.86272400,32672,101.36393000,7571714.38190290
1776122700000,2026-04-13 23:25:00 UTC,74607.22000000,74805.60000000,74607.21000000,74730.84000000,205.62962000,1776122999999,2026-04-13 23:29:59 UTC,15364517.44527350,27763,114.25992000,8537430.70916730
1776123000000,2026-04-13 23:30:00 UTC,74730.84000000,74877.48000000,74602.32000000,74787.20000000,178.02424000,1776123299999,2026-04-13 23:34:59 UTC,13305456.97351850,23934,88.11992000,6585590.40783710
1776123300000,2026-04-13 23:35:00 UTC,74787.20000000,74815.53000000,74697.20000000,74697.20000000,59.49439000,1776123599999,2026-04-13 23:39:59 UTC,4448663.28493630,10194,16.61408000,1242414.02636330
1776123600000,2026-04-13 23:40:00 UTC,74697.20000000,74700.31000000,74547.51000000,74562.65000000,91.45935000,1776123899999,2026-04-13 23:44:59 UTC,6823165.99838850,11489,18.45783000,1376517.18170380
1776123900000,2026-04-13 23:45:00 UTC,74562.65000000,74598.23000000,74493.03000000,74493.03000000,83.57433000,1776124199999,2026-04-13 23:49:59 UTC,6229920.16764220,16429,26.58903000,1982207.51418590
1776124200000,2026-04-13 23:50:00 UTC,74493.04000000,74581.09000000,74460.64000000,74566.53000000,105.31754000,1776124499999,2026-04-13 23:54:59 UTC,7848867.70119540,15759,52.02044000,3877020.56708080
1776124500000,2026-04-13 23:55:00 UTC,74566.54000000,74579.34000000,74405.64000000,74417.99000000,100.90334000,1776124799999,2026-04-13 23:59:59 UTC,7516680.55045210,12465,28.09860000,2093011.17645970
1776124800000,2026-04-14 00:00:00 UTC,74418.00000000,74517.31000000,74411.36000000,74446.05000000,101.80500000,1776125099999,2026-04-14 00:04:59 UTC,7581164.28020560,16539,30.58320000,2277377.35630160
1776125100000,2026-04-14 00:05:00 UTC,74446.04000000,74446.05000000,74315.56000000,74328.49000000,71.58972000,1776125399999,2026-04-14 00:09:59 UTC,5323969.64628390,14185,19.17329000,1425656.23506500
1776125400000,2026-04-14 00:10:00 UTC,74328.49000000,74353.53000000,74231.11000000,74338.01000000,180.16594000,1776125699999,2026-04-14 00:14:59 UTC,13386360.32788540,12281,86.34572000,6416282.05645650
1776125700000,2026-04-14 00:15:00 UTC,74338.01000000,74463.54000000,74285.31000000,74396.09000000,166.59216000,1776125999999,2026-04-14 00:19:59 UTC,12386952.73098860,19119,52.67316000,3917504.57840430
1776126000000,2026-04-14 00:20:00 UTC,74396.10000000,74399.99000000,74257.78000000,74301.17000000,81.97835000,1776126299999,2026-04-14 00:24:59 UTC,6092049.01252100,9462,16.72080000,1242539.78918780
1776126300000,2026-04-14 00:25:00 UTC,74301.16000000,74301.16000000,74218.55000000,74259.61000000,96.25086000,1776126599999,2026-04-14 00:29:59 UTC,7145532.73349770,9931,21.10360000,1566687.06067130
1776126600000,2026-04-14 00:30:00 UTC,74259.61000000,74300.00000000,74165.22000000,74228.09000000,113.94948000,1776126899999,2026-04-14 00:34:59 UTC,8456094.78182590,15063,39.94776000,2964428.03047360
1776126900000,2026-04-14 00:35:00 UTC,74228.09000000,74446.35000000,74223.10000000,74387.54000000,64.41470000,1776127199999,2026-04-14 00:39:59 UTC,4788393.78976820,10485,41.00559000,3047836.68894710
1776127200000,2026-04-14 00:40:00 UTC,74387.55000000,74431.13000000,74360.74000000,74422.87000000,62.00468000,1776127499999,2026-04-14 00:44:59 UTC,4613130.81930600,7712,42.34731000,3150822.17380680
1776127500000,2026-04-14 00:45:00 UTC,74422.87000000,74425.44000000,74254.42000000,74282.77000000,62.56414000,1776127799999,2026-04-14 00:49:59 UTC,4649921.12771460,11909,14.82392000,1101714.00544960
1776127800000,2026-04-14 00:50:00 UTC,74282.77000000,74320.80000000,74121.53000000,74150.14000000,140.76223000,1776128099999,2026-04-14 00:54:59 UTC,10440478.67819840,17593,36.32371000,2694266.51676560
1776128100000,2026-04-14 00:55:00 UTC,74150.15000000,74200.00000000,74102.39000000,74163.82000000,134.38132000,1776128399999,2026-04-14 00:59:59 UTC,9963805.77091870,9187,72.88756000,5404260.24508410
1776128400000,2026-04-14 01:00:00 UTC,74163.82000000,74170.72000000,73954.86000000,74157.27000000,291.40691000,1776128699999,2026-04-14 01:04:59 UTC,21588028.92522820,20531,46.80622000,3467617.79109370
1776128700000,2026-04-14 01:05:00 UTC,74157.28000000,74271.58000000,74157.27000000,74269.47000000,93.54491000,1776128999999,2026-04-14 01:09:59 UTC,6943915.83752500,9656,64.78788000,4809214.24464570
1776129000000,2026-04-14 01:10:00 UTC,74269.47000000,74300.00000000,74201.93000000,74299.99000000,47.15138000,1776129299999,2026-04-14 01:14:59 UTC,3500753.90907370,10744,25.78746000,1914713.77167460
1776129300000,2026-04-14 01:15:00 UTC,74299.99000000,74312.73000000,74219.69000000,74309.00000000,128.78539000,1776129599999,2026-04-14 01:19:59 UTC,9565883.20550740,11284,72.10091000,5355750.22333470
1776129600000,2026-04-14 01:20:00 UTC,74309.00000000,74400.00000000,74262.68000000,74300.00000000,220.03663000,1776129899999,2026-04-14 01:24:59 UTC,16350770.88888880,15572,81.62806000,6066842.55225370
1776129900000,2026-04-14 01:25:00 UTC,74300.00000000,74345.99000000,74254.00000000,74297.50000000,129.45345000,1776130199999,2026-04-14 01:29:59 UTC,9617824.28777060,10631,75.97977000,5644974.69242470
1776130200000,2026-04-14 01:30:00 UTC,74297.50000000,74303.84000000,74233.35000000,74240.74000000,27.41266000,1776130499999,2026-04-14 01:34:59 UTC,2035790.67564430,8348,8.31717000,617597.86994250
1776130500000,2026-04-14 01:35:00 UTC,74240.75000000,74329.99000000,74237.68000000,74262.36000000,23.87791000,1776130799999,2026-04-14 01:39:59 UTC,1773370.76198990,8932,12.07966000,897130.90555240
1776130800000,2026-04-14 01:40:00 UTC,74262.37000000,74328.18000000,74259.26000000,74322.27000000,23.81502000,1776131099999,2026-04-14 01:44:59 UTC,1769092.83923320,5129,13.13504000,975728.59965040
1776131100000,2026-04-14 01:45:00 UTC,74322.27000000,74382.46000000,74322.27000000,74350.33000000,25.90260000,1776131399999,2026-04-14 01:49:59 UTC,1925875.23552730,5857,10.53867000,783527.28033150
1776131400000,2026-04-14 01:50:00 UTC,74350.34000000,74431.00000000,74346.73000000,74404.60000000,32.30545000,1776131699999,2026-04-14 01:54:59 UTC,2403020.05507350,8221,18.50452000,1376488.20028760
1776131700000,2026-04-14 01:55:00 UTC,74404.60000000,74415.55000000,74341.33000000,74386.02000000,21.47079000,1776131999999,2026-04-14 01:59:59 UTC,1596979.43406290,6849,11.93715000,887909.60208180
1776132000000,2026-04-14 02:00:00 UTC,74386.03000000,74424.18000000,74359.99000000,74383.09000000,111.52649000,1776132299999,2026-04-14 02:04:59 UTC,8294110.60298380,11655,75.59893000,5621811.30338000
1776132300000,2026-04-14 02:05:00 UTC,74383.08000000,74476.38000000,74383.08000000,74454.71000000,61.38330000,1776132599999,2026-04-14 02:09:59 UTC,4569718.48169030,11089,45.76669000,3407132.41748580
1776132600000,2026-04-14 02:10:00 UTC,74454.71000000,74490.94000000,74417.77000000,74487.41000000,41.84788000,1776132899999,2026-04-14 02:14:59 UTC,3115966.33774410,9109,19.11588000,1423322.17654040
1776132900000,2026-04-14 02:15:00 UTC,74487.40000000,74579.32000000,74411.01000000,74508.01000000,83.68219000,1776133199999,2026-04-14 02:19:59 UTC,6233540.75613060,12816,44.21144000,3293827.46689450
1776133200000,2026-04-14 02:20:00 UTC,74509.46000000,74547.80000000,74465.29000000,74474.07000000,35.50208000,1776133499999,2026-04-14 02:24:59 UTC,2645094.39474280,8896,24.63712000,1835561.96887440
1776133500000,2026-04-14 02:25:00 UTC,74474.07000000,74486.44000000,74395.53000000,74395.53000000,34.74973000,1776133799999,2026-04-14 02:29:59 UTC,2587343.13671810,5089,10.21430000,760456.27929390
1776133800000,2026-04-14 02:30:00 UTC,74395.53000000,74395.53000000,74283.20000000,74320.64000000,32.28820000,1776134099999,2026-04-14 02:34:59 UTC,2400411.68450370,6471,4.33115000,321960.86189260
1776134100000,2026-04-14 02:35:00 UTC,74320.64000000,74408.59000000,74285.95000000,74408.59000000,29.90425000,1776134399999,2026-04-14 02:39:59 UTC,2222910.67245770,8420,18.03317000,1340381.58469670
1776134400000,2026-04-14 02:40:00 UTC,74408.59000000,74458.81000000,74400.00000000,74429.98000000,17.78707000,1776134699999,2026-04-14 02:44:59 UTC,1323976.39586090,5366,10.42363000,775904.06588910
1776134700000,2026-04-14 02:45:00 UTC,74429.99000000,74439.07000000,74388.31000000,74439.00000000,38.35794000,1776134999999,2026-04-14 02:49:59 UTC,2854751.07033680,5437,16.09185000,1197558.82775040
1776135000000,2026-04-14 02:50:00 UTC,74439.00000000,74439.00000000,74311.05000000,74328.00000000,89.47252000,1776135299999,2026-04-14 02:54:59 UTC,6656311.27422720,9599,24.85432000,1849183.55615050
1776135300000,2026-04-14 02:55:00 UTC,74328.00000000,74363.99000000,74314.41000000,74330.98000000,21.54952000,1776135599999,2026-04-14 02:59:59 UTC,1602122.96614100,5309,6.89306000,512453.29985460
1776135600000,2026-04-14 03:00:00 UTC,74330.99000000,74330.99000000,74293.19000000,74321.26000000,24.68077000,1776135899999,2026-04-14 03:04:59 UTC,1834041.25857460,7147,8.77960000,652399.39573570
1776135900000,2026-04-14 03:05:00 UTC,74321.26000000,74412.00000000,74321.21000000,74412.00000000,57.51147000,1776136199999,2026-04-14 03:09:59 UTC,4276708.34380770,6784,29.38662000,2184939.55412690
1776136200000,2026-04-14 03:10:00 UTC,74411.99000000,74411.99000000,74293.62000000,74342.81000000,161.19333000,1776136499999,2026-04-14 03:14:59 UTC,11983838.66063570,7548,12.55415000,933487.51702970
1776136500000,2026-04-14 03:15:00 UTC,74343.10000000,74364.57000000,74286.86000000,74364.57000000,88.38878000,1776136799999,2026-04-14 03:19:59 UTC,6568727.78159520,8372,72.35951000,5377525.49242470
1776136800000,2026-04-14 03:20:00 UTC,74364.56000000,74364.57000000,74270.94000000,74287.28000000,31.28623000,1776137099999,2026-04-14 03:24:59 UTC,2325074.50172010,4998,7.20630000,535501.70074690
1776137100000,2026-04-14 03:25:00 UTC,74287.28000000,74299.65000000,74252.35000000,74292.00000000,82.62217000,1776137399999,2026-04-14 03:29:59 UTC,6137094.36440850,4773,45.24036000,3360326.87363540
1776137400000,2026-04-14 03:30:00 UTC,74291.99000000,74403.92000000,74278.85000000,74355.68000000,36.28057000,1776137699999,2026-04-14 03:34:59 UTC,2696335.66622620,8685,24.81113000,1843676.05170380
1776137700000,2026-04-14 03:35:00 UTC,74355.67000000,74388.00000000,74318.53000000,74388.00000000,13.93627000,1776137999999,2026-04-14 03:39:59 UTC,1036090.87518650,4921,6.32461000,470182.71652580
1776138000000,2026-04-14 03:40:00 UTC,74388.00000000,74496.90000000,74385.09000000,74472.90000000,74.34325000,1776138299999,2026-04-14 03:44:59 UTC,5534672.21942850,7126,60.53222000,4506285.99035910
1776138300000,2026-04-14 03:45:00 UTC,74472.89000000,74472.90000000,74426.00000000,74437.90000000,28.63090000,1776138599999,2026-04-14 03:49:59 UTC,2131336.66374930,3393,7.97333000,593485.33279300
1776138600000,2026-04-14 03:50:00 UTC,74437.89000000,74456.20000000,74397.97000000,74437.80000000,14.88975000,1776138899999,2026-04-14 03:54:59 UTC,1108276.98755080,4274,8.11081000,603654.87958180
1776138900000,2026-04-14 03:55:00 UTC,74437.80000000,74485.99000000,74415.79000000,74444.43000000,32.60597000,1776139199999,2026-04-14 03:59:59 UTC,2427163.89366730,6823,19.39224000,1443535.93685110
1776139200000,2026-04-14 04:00:00 UTC,74444.44000000,74448.66000000,74384.09000000,74428.40000000,32.29299000,1776139499999,2026-04-14 04:04:59 UTC,2403128.57560560,6427,22.60660000,1682399.37607830
1776139500000,2026-04-14 04:05:00 UTC,74428.40000000,74500.00000000,74428.40000000,74458.83000000,24.57710000,1776139799999,2026-04-14 04:09:59 UTC,1829876.57474140,6653,12.72431000,947291.01907510
1776139800000,2026-04-14 04:10:00 UTC,74458.82000000,74466.57000000,74408.21000000,74466.56000000,19.18740000,1776140099999,2026-04-14 04:14:59 UTC,1428095.69456050,3961,6.46538000,481202.31561510
1776140100000,2026-04-14 04:15:00 UTC,74466.56000000,74483.97000000,74432.68000000,74482.82000000,70.19729000,1776140399999,2026-04-14 04:19:59 UTC,5226800.00380760,5206,53.71678000,3999693.18580330
1776140400000,2026-04-14 04:20:00 UTC,74482.83000000,74498.10000000,74441.32000000,74453.28000000,85.22190000,1776140699999,2026-04-14 04:24:59 UTC,6345863.77504870,7917,21.75798000,1620525.27344750
1776140700000,2026-04-14 04:25:00 UTC,74453.27000000,74498.93000000,74436.69000000,74494.00000000,29.35566000,1776140999999,2026-04-14 04:29:59 UTC,2186224.57413870,6729,14.72862000,1096864.04631850
1776141000000,2026-04-14 04:30:00 UTC,74493.99000000,74504.52000000,74418.38000000,74419.23000000,50.43868000,1776141299999,2026-04-14 04:34:59 UTC,3756487.04546240,6386,26.83956000,1999037.68764820
1776141300000,2026-04-14 04:35:00 UTC,74419.22000000,74445.77000000,74394.45000000,74445.77000000,71.45635000,1776141599999,2026-04-14 04:39:59 UTC,5317419.67545850,5902,38.93221000,2897148.37251840
1776141600000,2026-04-14 04:40:00 UTC,74445.77000000,74445.77000000,74358.62000000,74378.93000000,45.60891000,1776141899999,2026-04-14 04:44:59 UTC,3393860.93553940,5663,11.22676000,835279.34279930
1776141900000,2026-04-14 04:45:00 UTC,74378.94000000,74436.79000000,74351.55000000,74411.30000000,28.88197000,1776142199999,2026-04-14 04:49:59 UTC,2148589.55435810,6089,17.88866000,1330755.59134550
1776142200000,2026-04-14 04:50:00 UTC,74411.31000000,74411.31000000,74381.83000000,74386.32000000,7.95162000,1776142499999,2026-04-14 04:54:59 UTC,591558.61007470,3446,1.99466000,148388.91448390
1776142500000,2026-04-14 04:55:00 UTC,74386.31000000,74399.94000000,74367.31000000,74387.85000000,19.13576000,1776142799999,2026-04-14 04:59:59 UTC,1423296.18084290,4826,4.91904000,365878.40069200
1776142800000,2026-04-14 05:00:00 UTC,74387.85000000,74387.86000000,74330.00000000,74330.03000000,28.52407000,1776143099999,2026-04-14 05:04:59 UTC,2120686.43204110,6896,11.44252000,850697.24963160
1776143100000,2026-04-14 05:05:00 UTC,74330.03000000,74359.09000000,74300.01000000,74333.87000000,35.12737000,1776143399999,2026-04-14 05:09:59 UTC,2610877.72905240,4576,13.27065000,986465.81954440
1776143400000,2026-04-14 05:10:00 UTC,74333.87000000,74359.10000000,74324.70000000,74325.00000000,75.89239000,1776143699999,2026-04-14 05:14:59 UTC,5641687.71345080,3662,33.08538000,2459292.70403110
1776143700000,2026-04-14 05:15:00 UTC,74324.99000000,74389.88000000,74311.80000000,74354.10000000,91.23443000,1776143999999,2026-04-14 05:19:59 UTC,6782441.14474350,8619,66.91451000,4974113.70432720
1776144000000,2026-04-14 05:20:00 UTC,74354.10000000,74434.41000000,74337.09000000,74351.82000000,40.39579000,1776144299999,2026-04-14 05:24:59 UTC,3004769.19570780,8579,18.14189000,1349443.77033200
1776144300000,2026-04-14 05:25:00 UTC,74351.82000000,74355.52000000,74306.04000000,74339.78000000,50.64684000,1776144599999,2026-04-14 05:29:59 UTC,3764792.52578560,5381,6.98690000,519323.02928430
1776144600000,2026-04-14 05:30:00 UTC,74339.78000000,74358.56000000,74300.00000000,74300.00000000,34.33294000,1776144899999,2026-04-14 05:34:59 UTC,2552060.53844630,6379,20.30979000,1509661.93482680
1776144900000,2026-04-14 05:35:00 UTC,74300.01000000,74359.63000000,74288.15000000,74290.00000000,107.57047000,1776145199999,2026-04-14 05:39:59 UTC,7993051.74100080,5863,52.56943000,3905653.79532830
1776145200000,2026-04-14 05:40:00 UTC,74290.00000000,74320.41000000,74271.10000000,74290.74000000,72.25324000,1776145499999,2026-04-14 05:44:59 UTC,5367755.78962660,7082,50.73925000,3769449.19367900
1776145500000,2026-04-14 05:45:00 UTC,74290.73000000,74298.24000000,74270.00000000,74270.01000000,156.32474000,1776145799999,2026-04-14 05:49:59 UTC,11613379.11119910,8052,123.45237000,9171294.67571130
1776145800000,2026-04-14 05:50:00 UTC,74270.00000000,74270.01000000,74219.73000000,74220.88000000,22.48356000,1776146099999,2026-04-14 05:54:59 UTC,1669412.51544380,3132,4.88189000,362498.39593500
1776146100000,2026-04-14 05:55:00 UTC,74220.88000000,74220.89000000,74150.60000000,74210.11000000,123.62377000,1776146399999,2026-04-14 05:59:59 UTC,9171047.03064630,9234,30.17542000,2238501.24924970
1776146400000,2026-04-14 06:00:00 UTC,74210.12000000,74310.00000000,74210.12000000,74273.21000000,60.71598000,1776146699999,2026-04-14 06:04:59 UTC,4510443.79237980,7958,35.90269000,2667053.87804820
1776146700000,2026-04-14 06:05:00 UTC,74273.46000000,74348.11000000,74273.46000000,74331.72000000,46.03520000,1776146999999,2026-04-14 06:09:59 UTC,3420943.62232770,5451,23.52877000,1748478.98363330
1776147000000,2026-04-14 06:10:00 UTC,74331.72000000,74350.00000000,74312.30000000,74328.27000000,24.00031000,1776147299999,2026-04-14 06:14:59 UTC,1783846.88227040,4069,12.58081000,935048.33605760
1776147300000,2026-04-14 06:15:00 UTC,74328.28000000,74400.00000000,74313.39000000,74399.99000000,25.78838000,1776147599999,2026-04-14 06:19:59 UTC,1917519.55378930,6505,15.78997000,1173973.95014110
1776147600000,2026-04-14 06:20:00 UTC,74400.00000000,74446.45000000,74394.14000000,74436.70000000,37.12822000,1776147899999,2026-04-14 06:24:59 UTC,2763303.57133170,4908,30.94344000,2303050.71434340
1776147900000,2026-04-14 06:25:00 UTC,74436.70000000,74443.74000000,74386.88000000,74386.89000000,18.72409000,1776148199999,2026-04-14 06:29:59 UTC,1393468.27986450,5104,4.30777000,320617.59822960
1776148200000,2026-04-14 06:30:00 UTC,74386.88000000,74400.50000000,74348.66000000,74399.99000000,71.18527000,1776148499999,2026-04-14 06:34:59 UTC,5294942.75276390,6020,55.62666000,4137687.84315690
1776148500000,2026-04-14 06:35:00 UTC,74399.99000000,74449.10000000,74374.92000000,74430.30000000,49.59965000,1776148799999,2026-04-14 06:39:59 UTC,3690061.06407810,7021,6.77139000,503931.80533770
1776148800000,2026-04-14 06:40:00 UTC,74430.30000000,74430.30000000,74374.99000000,74374.99000000,50.68949000,1776149099999,2026-04-14 06:44:59 UTC,3770813.12494780,5366,17.88788000,1330596.34517380
1776149100000,2026-04-14 06:45:00 UTC,74375.00000000,74443.10000000,74374.99000000,74435.51000000,68.66896000,1776149399999,2026-04-14 06:49:59 UTC,5109047.59995980,7934,54.10601000,4025356.76464270
1776149400000,2026-04-14 06:50:00 UTC,74435.52000000,74499.00000000,74425.87000000,74498.99000000,69.82439000,1776149699999,2026-04-14 06:54:59 UTC,5199634.30166280,9714,38.62403000,2876185.02499770
1776149700000,2026-04-14 06:55:00 UTC,74498.99000000,74550.00000000,74498.99000000,74522.73000000,92.21158000,1776149999999,2026-04-14 06:59:59 UTC,6872197.08551580,14788,54.05351000,4028029.41539680
1776150000000,2026-04-14 07:00:00 UTC,74522.72000000,74600.00000000,74430.92000000,74585.03000000,99.94280000,1776150299999,2026-04-14 07:04:59 UTC,7448663.31686880,16779,41.20012000,3071419.87340470
