trade_id,symbol,side,leverage,candle_open_time_utc,candle_close_time_utc,candle_close_time_bne,open,close,roi_open_pct,roi_close_pct
1,BTCUSDT,long,10.0,2026-05-06 10:55:00 UTC,2026-05-06 10:59:59 UTC,2026-05-06 20:59:59 Brisbane,82346.72,82290.04,26.348608485069104,25.64216335733431
1,BTCUSDT,long,10.0,2026-05-06 11:00:00 UTC,2026-05-06 11:04:59 UTC,2026-05-06 21:04:59 Brisbane,82290.03,82407.41,25.64203871987359,27.105033234579
1,BTCUSDT,long,10.0,2026-05-06 11:05:00 UTC,2026-05-06 11:09:59 UTC,2026-05-06 21:09:59 Brisbane,82407.4,82456.4,27.1049085971181,27.7156321549692
1,BTCUSDT,long,10.0,2026-05-06 11:10:00 UTC,2026-05-06 11:14:59 UTC,2026-05-06 21:14:59 Brisbane,82456.4,82417.55,27.7156321549692,27.231415619815934
1,BTCUSDT,long,10.0,2026-05-06 11:15:00 UTC,2026-05-06 11:19:59 UTC,2026-05-06 21:19:59 Brisbane,82417.55,82528.93,27.231415619815934,28.619627658049602
1,BTCUSDT,long,10.0,2026-05-06 11:20:00 UTC,2026-05-06 11:24:59 UTC,2026-05-06 21:24:59 Brisbane,82528.92,82761.29,28.619503020588876,31.515703696871682
1,BTCUSDT,long,10.0,2026-05-06 11:25:00 UTC,2026-05-06 11:29:59 UTC,2026-05-06 21:29:59 Brisbane,82761.29,82684.01,31.515703696871682,30.552505399917962
1,BTCUSDT,long,10.0,2026-05-06 11:30:00 UTC,2026-05-06 11:34:59 UTC,2026-05-06 21:34:59 Brisbane,82684.0,82698.28,30.552380762457243,30.73036305645955
1,BTCUSDT,long,10.0,2026-05-06 11:35:00 UTC,2026-05-06 11:39:59 UTC,2026-05-06 21:39:59 Brisbane,82698.28,82715.21,30.73036305645955,30.941374277570233
1,BTCUSDT,long,10.0,2026-05-06 11:40:00 UTC,2026-05-06 11:44:59 UTC,2026-05-06 21:44:59 Brisbane,82715.2,82501.85,30.941249640109337,28.282109414241436
1,BTCUSDT,long,10.0,2026-05-06 11:45:00 UTC,2026-05-06 11:49:59 UTC,2026-05-06 21:49:59 Brisbane,82501.85,82531.25,28.282109414241436,28.648543548952027
1,BTCUSDT,long,10.0,2026-05-06 11:50:00 UTC,2026-05-06 11:54:59 UTC,2026-05-06 21:54:59 Brisbane,82531.25,82551.69,28.648543548952027,28.90330251879851
1,BTCUSDT,long,10.0,2026-05-06 11:55:00 UTC,2026-05-06 11:59:59 UTC,2026-05-06 21:59:59 Brisbane,82551.7,82522.89,28.90342715625923,28.544346631734975
1,BTCUSDT,long,10.0,2026-05-06 12:00:00 UTC,2026-05-06 12:04:59 UTC,2026-05-06 22:04:59 Brisbane,82522.88,82368.3,28.54422199427425,26.617576125445186
1,BTCUSDT,long,10.0,2026-05-06 12:05:00 UTC,2026-05-06 12:09:59 UTC,2026-05-06 22:09:59 Brisbane,82368.31,82353.71,26.617700762905905,26.43573007015854
1,BTCUSDT,long,10.0,2026-05-06 12:10:00 UTC,2026-05-06 12:14:59 UTC,2026-05-06 22:14:59 Brisbane,82353.71,82200.47,26.43573007015854,24.525785621074753
1,BTCUSDT,long,10.0,2026-05-06 12:15:00 UTC,2026-05-06 12:19:59 UTC,2026-05-06 22:19:59 Brisbane,82200.47,82271.16,24.525785621074753,25.406847831370584
1,BTCUSDT,long,10.0,2026-05-06 12:20:00 UTC,2026-05-06 12:24:59 UTC,2026-05-06 22:24:59 Brisbane,82271.15,82414.36,25.40672319390968,27.19165626982519
1,BTCUSDT,long,10.0,2026-05-06 12:25:00 UTC,2026-05-06 12:29:59 UTC,2026-05-06 22:29:59 Brisbane,82414.37,82388.49,27.19178090728591,26.869219158772022
1,BTCUSDT,long,10.0,2026-05-06 12:30:00 UTC,2026-05-06 12:34:59 UTC,2026-05-06 22:34:59 Brisbane,82388.48,82430.21,26.86909452131112,27.389206645170976
1,BTCUSDT,long,10.0,2026-05-06 12:35:00 UTC,2026-05-06 12:39:59 UTC,2026-05-06 22:39:59 Brisbane,82430.21,82343.13,27.389206645170976,26.303863636647
1,BTCUSDT,long,10.0,2026-05-06 12:40:00 UTC,2026-05-06 12:44:59 UTC,2026-05-06 22:44:59 Brisbane,82343.12,82347.7,26.303738999186095,26.36082295622608
1,BTCUSDT,long,10.0,2026-05-06 12:45:00 UTC,2026-05-06 12:49:59 UTC,2026-05-06 22:49:59 Brisbane,82347.71,82393.81,26.36094759368698,26.93552628791005
1,BTCUSDT,long,10.0,2026-05-06 12:50:00 UTC,2026-05-06 12:54:59 UTC,2026-05-06 22:54:59 Brisbane,82393.81,82304.81,26.93552628791005,25.826252886915196
1,BTCUSDT,long,10.0,2026-05-06 12:55:00 UTC,2026-05-06 12:59:59 UTC,2026-05-06 22:59:59 Brisbane,82304.81,82220.47,25.826252886915196,24.775060542646628
1,BTCUSDT,long,10.0,2026-05-06 13:00:00 UTC,2026-05-06 13:04:59 UTC,2026-05-06 23:04:59 Brisbane,82220.47,82091.14,24.775060542646628,23.16312426230206
1,BTCUSDT,long,10.0,2026-05-06 13:05:00 UTC,2026-05-06 13:09:59 UTC,2026-05-06 23:09:59 Brisbane,82091.15,82025.41,23.163248899762777,22.343882232556133
1,BTCUSDT,long,10.0,2026-05-06 13:10:00 UTC,2026-05-06 13:14:59 UTC,2026-05-06 23:14:59 Brisbane,82025.41,82109.73,22.343882232556133,23.394825301903076
1,BTCUSDT,long,10.0,2026-05-06 13:15:00 UTC,2026-05-06 13:19:59 UTC,2026-05-06 23:19:59 Brisbane,82109.72,82023.21,23.394700664442354,22.31646199118326
1,BTCUSDT,long,10.0,2026-05-06 13:20:00 UTC,2026-05-06 13:24:59 UTC,2026-05-06 23:24:59 Brisbane,82023.2,81994.65,22.316337353722364,21.96049740317847
1,BTCUSDT,long,10.0,2026-05-06 13:25:00 UTC,2026-05-06 13:29:59 UTC,2026-05-06 23:29:59 Brisbane,81994.66,81952.97,21.960622040639368,21.441008466622762
1,BTCUSDT,long,10.0,2026-05-06 13:30:00 UTC,2026-05-06 13:34:59 UTC,2026-05-06 23:34:59 Brisbane,81952.98,82003.81,21.44113310408348,22.074665317258432
1,BTCUSDT,long,10.0,2026-05-06 13:35:00 UTC,2026-05-06 13:39:59 UTC,2026-05-06 23:39:59 Brisbane,82003.82,81862.01,22.074789954719336,20.307306123313783
1,BTCUSDT,long,10.0,2026-05-06 13:40:00 UTC,2026-05-06 13:44:59 UTC,2026-05-06 23:44:59 Brisbane,81862.01,81912.3,20.307306123313783,20.93410791360637
1,BTCUSDT,long,10.0,2026-05-06 13:45:00 UTC,2026-05-06 13:49:59 UTC,2026-05-06 23:49:59 Brisbane,81912.29,81728.1,20.93398327614547,18.638285885929413
1,BTCUSDT,long,10.0,2026-05-06 13:50:00 UTC,2026-05-06 13:54:59 UTC,2026-05-06 23:54:59 Brisbane,81728.11,81735.6,18.638410523390135,18.731763981518867
1,BTCUSDT,long,10.0,2026-05-06 13:55:00 UTC,2026-05-06 13:59:59 UTC,2026-05-06 23:59:59 Brisbane,81735.6,81670.89,18.731763981518867,17.925234972772973
1,BTCUSDT,long,10.0,2026-05-06 14:00:00 UTC,2026-05-06 14:04:59 UTC,2026-05-07 00:04:59 Brisbane,81670.9,81406.79,17.9253596102337,14.633559633416256
1,BTCUSDT,long,10.0,2026-05-06 14:05:00 UTC,2026-05-06 14:09:59 UTC,2026-05-07 00:09:59 Brisbane,81406.8,81429.93,14.63368427087716,14.921970717674911
1,BTCUSDT,long,10.0,2026-05-06 14:10:00 UTC,2026-05-06 14:14:59 UTC,2026-05-07 00:14:59 Brisbane,81429.93,81451.76,14.921970717674911,15.19405429457064
1,BTCUSDT,long,10.0,2026-05-06 14:15:00 UTC,2026-05-06 14:19:59 UTC,2026-05-07 00:19:59 Brisbane,81451.77,81432.96,15.19417893203154,14.959735868293219
1,BTCUSDT,long,10.0,2026-05-06 14:20:00 UTC,2026-05-06 14:24:59 UTC,2026-05-07 00:24:59 Brisbane,81432.96,81589.25,14.959735868293219,16.90769474291658
1,BTCUSDT,long,10.0,2026-05-06 14:25:00 UTC,2026-05-06 14:29:59 UTC,2026-05-07 00:29:59 Brisbane,81589.26,81618.81,16.9078193803773,17.276123076999784
1,BTCUSDT,long,10.0,2026-05-06 14:30:00 UTC,2026-05-06 14:34:59 UTC,2026-05-07 00:34:59 Brisbane,81618.81,81720.19,17.276123076999784,18.53969765444769
1,BTCUSDT,long,10.0,2026-05-06 14:35:00 UTC,2026-05-06 14:39:59 UTC,2026-05-07 00:39:59 Brisbane,81720.19,81745.22,18.53969765444769,18.85166521879488
1,BTCUSDT,long,10.0,2026-05-06 14:40:00 UTC,2026-05-06 14:44:59 UTC,2026-05-07 00:44:59 Brisbane,81745.23,81879.96,18.851789856255603,20.53103036542469
1,BTCUSDT,long,10.0,2026-05-06 14:45:00 UTC,2026-05-06 14:49:59 UTC,2026-05-07 00:49:59 Brisbane,81879.96,81779.45,20.53103036542469,19.2782992470651
1,BTCUSDT,long,10.0,2026-05-06 14:50:00 UTC,2026-05-06 14:54:59 UTC,2026-05-07 00:54:59 Brisbane,81779.45,81670.0,19.2782992470651,17.914142238763034
1,BTCUSDT,long,10.0,2026-05-06 14:55:00 UTC,2026-05-06 14:59:59 UTC,2026-05-07 00:59:59 Brisbane,81670.94,81526.73,17.92585816007694,16.128461338082836
1,BTCUSDT,long,10.0,2026-05-06 15:00:00 UTC,2026-05-06 15:04:59 UTC,2026-05-07 01:04:59 Brisbane,81526.74,81614.61,16.128585975543743,17.223775343469725
1,BTCUSDT,long,10.0,2026-05-06 15:05:00 UTC,2026-05-06 15:09:59 UTC,2026-05-07 01:09:59 Brisbane,81615.41,81562.07,17.23374634033264,16.56893012450048
1,BTCUSDT,long,10.0,2026-05-06 15:10:00 UTC,2026-05-06 15:14:59 UTC,2026-05-07 01:14:59 Brisbane,81562.07,81410.0,16.56893012450048,14.673568258328624
1,BTCUSDT,long,10.0,2026-05-06 15:15:00 UTC,2026-05-06 15:19:59 UTC,2026-05-07 01:19:59 Brisbane,81409.99,81713.27,14.673443620867904,18.453448531583845
1,BTCUSDT,long,10.0,2026-05-06 15:20:00 UTC,2026-05-06 15:24:59 UTC,2026-05-07 01:24:59 Brisbane,81713.28,81741.88,18.453573169044564,18.810036306892425
1,BTCUSDT,long,10.0,2026-05-06 15:25:00 UTC,2026-05-06 15:29:59 UTC,2026-05-07 01:29:59 Brisbane,81741.88,81659.76,18.810036306892425,17.78651347891817
1,BTCUSDT,long,10.0,2026-05-06 15:30:00 UTC,2026-05-06 15:34:59 UTC,2026-05-07 01:34:59 Brisbane,81659.75,81722.7,17.78638884145745,18.570981657104895
1,BTCUSDT,long,10.0,2026-05-06 15:35:00 UTC,2026-05-06 15:39:59 UTC,2026-05-07 01:39:59 Brisbane,81722.69,81505.24,18.570857019644173,15.860615434853969
1,BTCUSDT,long,10.0,2026-05-06 15:40:00 UTC,2026-05-06 15:44:59 UTC,2026-05-07 01:44:59 Brisbane,81505.24,81626.17,15.860615434853969,17.367856248138246
1,BTCUSDT,long,10.0,2026-05-06 15:45:00 UTC,2026-05-06 15:49:59 UTC,2026-05-07 01:49:59 Brisbane,81626.17,81680.01,17.367856248138246,18.038904337009694
1,BTCUSDT,long,10.0,2026-05-06 15:50:00 UTC,2026-05-06 15:54:59 UTC,2026-05-07 01:54:59 Brisbane,81680.0,81745.8,18.038779699548975,18.858894191520488
1,BTCUSDT,long,10.0,2026-05-06 15:55:00 UTC,2026-05-06 15:59:59 UTC,2026-05-07 01:59:59 Brisbane,81745.8,81704.25,18.858894191520488,18.341025541954878
1,BTCUSDT,long,10.0,2026-05-06 16:00:00 UTC,2026-05-06 16:04:59 UTC,2026-05-07 02:04:59 Brisbane,81704.25,81711.6,18.341025541954878,18.432634075632613
1,BTCUSDT,long,10.0,2026-05-06 16:05:00 UTC,2026-05-06 16:09:59 UTC,2026-05-07 02:09:59 Brisbane,81711.61,81826.0,18.432758713093335,19.85848662702368
1,BTCUSDT,long,10.0,2026-05-06 16:10:00 UTC,2026-05-06 16:14:59 UTC,2026-05-07 02:14:59 Brisbane,81826.0,81760.27,19.85848662702368,19.039244597277754
1,BTCUSDT,long,10.0,2026-05-06 16:15:00 UTC,2026-05-06 16:19:59 UTC,2026-05-07 02:19:59 Brisbane,81760.26,81688.98,19.039119959816855,18.150704139334696
1,BTCUSDT,long,10.0,2026-05-06 16:20:00 UTC,2026-05-06 16:24:59 UTC,2026-05-07 02:24:59 Brisbane,81688.98,81596.64,18.150704139334696,16.999801826437377
1,BTCUSDT,long,10.0,2026-05-06 16:25:00 UTC,2026-05-06 16:29:59 UTC,2026-05-07 02:29:59 Brisbane,81596.64,81510.79,16.999801826437377,15.92978922559002
1,BTCUSDT,long,10.0,2026-05-06 16:30:00 UTC,2026-05-06 16:34:59 UTC,2026-05-07 02:34:59 Brisbane,81510.79,81567.4,15.92978922559002,16.635361891099233
1,BTCUSDT,long,10.0,2026-05-06 16:35:00 UTC,2026-05-06 16:39:59 UTC,2026-05-07 02:39:59 Brisbane,81567.39,81648.27,16.63523725363851,17.64330503647524
1,BTCUSDT,long,10.0,2026-05-06 16:40:00 UTC,2026-05-06 16:44:59 UTC,2026-05-07 02:44:59 Brisbane,81648.26,81685.52,17.64318039901434,18.107579577902865
1,BTCUSDT,long,10.0,2026-05-06 16:45:00 UTC,2026-05-06 16:49:59 UTC,2026-05-07 02:49:59 Brisbane,81685.52,81679.99,18.107579577902865,18.038655062088253
1,BTCUSDT,long,10.0,2026-05-06 16:50:00 UTC,2026-05-06 16:54:59 UTC,2026-05-07 02:54:59 Brisbane,81680.0,81675.0,18.038779699548975,17.976460969156005
1,BTCUSDT,long,10.0,2026-05-06 16:55:00 UTC,2026-05-06 16:59:59 UTC,2026-05-07 02:59:59 Brisbane,81674.99,81630.94,17.976336331695286,17.42730831693319
1,BTCUSDT,long,10.0,2026-05-06 17:00:00 UTC,2026-05-06 17:04:59 UTC,2026-05-07 03:04:59 Brisbane,81630.94,81633.36,17.42730831693319,17.457470582443364
1,BTCUSDT,long,10.0,2026-05-06 17:05:00 UTC,2026-05-06 17:09:59 UTC,2026-05-07 03:09:59 Brisbane,81633.37,81633.42,17.457595219904086,17.458218407208047
1,BTCUSDT,long,10.0,2026-05-06 17:10:00 UTC,2026-05-06 17:14:59 UTC,2026-05-07 03:14:59 Brisbane,81633.42,81675.86,17.458218407208047,17.987179790783603
1,BTCUSDT,long,10.0,2026-05-06 17:15:00 UTC,2026-05-06 17:19:59 UTC,2026-05-07 03:19:59 Brisbane,81675.86,81496.0,17.987179790783603,15.745450421087698
1,BTCUSDT,long,10.0,2026-05-06 17:20:00 UTC,2026-05-06 17:24:59 UTC,2026-05-07 03:24:59 Brisbane,81496.0,81504.68,15.745450421087698,15.853635737049803
1,BTCUSDT,long,10.0,2026-05-06 17:25:00 UTC,2026-05-06 17:29:59 UTC,2026-05-07 03:29:59 Brisbane,81504.68,81474.4,15.853635737049803,15.476233505789997
1,BTCUSDT,long,10.0,2026-05-06 17:30:00 UTC,2026-05-06 17:34:59 UTC,2026-05-07 03:34:59 Brisbane,81474.4,81481.32,15.476233505789997,15.562482628654028
1,BTCUSDT,long,10.0,2026-05-06 17:35:00 UTC,2026-05-06 17:39:59 UTC,2026-05-07 03:39:59 Brisbane,81481.32,81497.49,15.562482628654028,15.764021402744868
1,BTCUSDT,long,10.0,2026-05-06 17:40:00 UTC,2026-05-06 17:44:59 UTC,2026-05-07 03:44:59 Brisbane,81497.48,81544.02,15.763896765283969,16.34395950778183
1,BTCUSDT,long,10.0,2026-05-06 17:45:00 UTC,2026-05-06 17:49:59 UTC,2026-05-07 03:49:59 Brisbane,81544.01,81445.0,16.343834870320926,15.10979937107941
1,BTCUSDT,long,10.0,2026-05-06 17:50:00 UTC,2026-05-06 17:54:59 UTC,2026-05-07 03:54:59 Brisbane,81444.99,81450.0,15.10967473361869,15.172118101472378
1,BTCUSDT,long,10.0,2026-05-06 17:55:00 UTC,2026-05-06 17:59:59 UTC,2026-05-07 03:59:59 Brisbane,81449.99,81452.63,15.17199346401166,15.204897753659138
1,BTCUSDT,long,10.0,2026-05-06 18:00:00 UTC,2026-05-06 18:04:59 UTC,2026-05-07 04:04:59 Brisbane,81452.63,81434.73,15.204897753659138,14.9817966988522
1,BTCUSDT,long,10.0,2026-05-06 18:05:00 UTC,2026-05-06 18:09:59 UTC,2026-05-07 04:09:59 Brisbane,81434.73,81440.01,14.9817966988522,15.047605278147161
1,BTCUSDT,long,10.0,2026-05-06 18:10:00 UTC,2026-05-06 18:14:59 UTC,2026-05-07 04:14:59 Brisbane,81440.01,81480.01,15.047605278147161,15.546155121290916
1,BTCUSDT,long,10.0,2026-05-06 18:15:00 UTC,2026-05-06 18:19:59 UTC,2026-05-07 04:19:59 Brisbane,81480.01,81502.01,15.546155121290916,15.820357535019983
1,BTCUSDT,long,10.0,2026-05-06 18:20:00 UTC,2026-05-06 18:24:59 UTC,2026-05-07 04:24:59 Brisbane,81502.01,81480.04,15.820357535019983,15.54652903367326
1,BTCUSDT,long,10.0,2026-05-06 18:25:00 UTC,2026-05-06 18:29:59 UTC,2026-05-07 04:29:59 Brisbane,81480.05,81469.33,15.546653671134164,15.413042313171621
1,BTCUSDT,long,10.0,2026-05-06 18:30:00 UTC,2026-05-06 18:34:59 UTC,2026-05-07 04:34:59 Brisbane,81469.33,81357.62,15.413042313171621,14.020717238731816
1,BTCUSDT,long,10.0,2026-05-06 18:35:00 UTC,2026-05-06 18:39:59 UTC,2026-05-07 04:39:59 Brisbane,81357.62,81321.06,14.020717238731816,13.565042682098454
1,BTCUSDT,long,10.0,2026-05-06 18:40:00 UTC,2026-05-06 18:44:59 UTC,2026-05-07 04:44:59 Brisbane,81321.06,81382.44,13.565042682098454,14.330067416402606
1,BTCUSDT,long,10.0,2026-05-06 18:45:00 UTC,2026-05-06 18:49:59 UTC,2026-05-07 04:49:59 Brisbane,81382.45,81353.37,14.330192053863325,13.967746317897792
1,BTCUSDT,long,10.0,2026-05-06 18:50:00 UTC,2026-05-06 18:54:59 UTC,2026-05-07 04:54:59 Brisbane,81353.36,81409.34,13.967621680437073,14.665342185916707
1,BTCUSDT,long,10.0,2026-05-06 18:55:00 UTC,2026-05-06 18:59:59 UTC,2026-05-07 04:59:59 Brisbane,81409.34,81353.14,14.665342185916707,13.964879656299766
1,BTCUSDT,long,10.0,2026-05-06 19:00:00 UTC,2026-05-06 19:04:59 UTC,2026-05-07 05:04:59 Brisbane,81353.15,81350.0,13.965004293760488,13.925743493612991
1,BTCUSDT,long,10.0,2026-05-06 19:05:00 UTC,2026-05-06 19:09:59 UTC,2026-05-07 05:09:59 Brisbane,81350.0,81339.98,13.925743493612991,13.800856757905427
1,BTCUSDT,long,10.0,2026-05-06 19:10:00 UTC,2026-05-06 19:14:59 UTC,2026-05-07 05:14:59 Brisbane,81339.98,81249.3,13.800856757905427,12.670644263498623
1,BTCUSDT,long,10.0,2026-05-06 19:15:00 UTC,2026-05-06 19:19:59 UTC,2026-05-07 05:19:59 Brisbane,81249.3,81316.64,12.670644263498623,13.50995292443109
1,BTCUSDT,long,10.0,2026-05-06 19:20:00 UTC,2026-05-06 19:24:59 UTC,2026-05-07 05:24:59 Brisbane,81316.64,81308.75,13.50995292443109,13.411613967870991
1,BTCUSDT,long,10.0,2026-05-06 19:25:00 UTC,2026-05-06 19:29:59 UTC,2026-05-07 05:29:59 Brisbane,81308.76,81335.85,13.411738605331713,13.749381486600958
1,BTCUSDT,long,10.0,2026-05-06 19:30:00 UTC,2026-05-06 19:34:59 UTC,2026-05-07 05:34:59 Brisbane,81335.85,81279.23,13.749381486600958,13.04368418363085
1,BTCUSDT,long,10.0,2026-05-06 19:35:00 UTC,2026-05-06 19:39:59 UTC,2026-05-07 05:39:59 Brisbane,81279.22,81442.77,13.04355954617013,15.082005217324197
1,BTCUSDT,long,10.0,2026-05-06 19:40:00 UTC,2026-05-06 19:44:59 UTC,2026-05-07 05:44:59 Brisbane,81442.76,81437.49,15.081880579863293,15.016196638029234
1,BTCUSDT,long,10.0,2026-05-06 19:45:00 UTC,2026-05-06 19:49:59 UTC,2026-05-07 05:49:59 Brisbane,81437.5,81411.55,15.016321275489958,14.692887064750481
1,BTCUSDT,long,10.0,2026-05-06 19:50:00 UTC,2026-05-06 19:54:59 UTC,2026-05-07 05:54:59 Brisbane,81411.55,81501.31,14.692887064750481,15.811632912765
1,BTCUSDT,long,10.0,2026-05-06 19:55:00 UTC,2026-05-06 19:59:59 UTC,2026-05-07 05:59:59 Brisbane,81501.3,81464.87,15.81150827530428,15.357454005661014
1,BTCUSDT,long,10.0,2026-05-06 20:00:00 UTC,2026-05-06 20:04:59 UTC,2026-05-07 06:04:59 Brisbane,81464.86,81623.84,15.35732936820029,17.3388157197751
1,BTCUSDT,long,10.0,2026-05-06 20:05:00 UTC,2026-05-06 20:09:59 UTC,2026-05-07 06:09:59 Brisbane,81623.84,81580.01,17.3388157197751,16.792529729150306
1,BTCUSDT,long,10.0,2026-05-06 20:10:00 UTC,2026-05-06 20:14:59 UTC,2026-05-07 06:14:59 Brisbane,81580.0,81638.17,16.792405091689584,17.51742120108137
1,BTCUSDT,long,10.0,2026-05-06 20:15:00 UTC,2026-05-06 20:19:59 UTC,2026-05-07 06:19:59 Brisbane,81638.18,81640.17,17.51754583854209,17.54234869323856
1,BTCUSDT,long,10.0,2026-05-06 20:20:00 UTC,2026-05-06 20:24:59 UTC,2026-05-07 06:24:59 Brisbane,81640.16,81626.84,17.542224055777837,17.376206958010883
1,BTCUSDT,long,10.0,2026-05-06 20:25:00 UTC,2026-05-06 20:29:59 UTC,2026-05-07 06:29:59 Brisbane,81626.85,81560.01,17.37633159547178,16.54325480757843
1,BTCUSDT,long,10.0,2026-05-06 20:30:00 UTC,2026-05-06 20:34:59 UTC,2026-05-07 06:34:59 Brisbane,81560.0,81354.0,16.54313017011771,13.975598477927365
1,BTCUSDT,long,10.0,2026-05-06 20:35:00 UTC,2026-05-06 20:39:59 UTC,2026-05-07 06:39:59 Brisbane,81354.0,81382.24,13.975598477927365,14.327574667186923
1,BTCUSDT,long,10.0,2026-05-06 20:40:00 UTC,2026-05-06 20:44:59 UTC,2026-05-07 06:44:59 Brisbane,81382.24,81367.67,14.327574667186923,14.145977886821722
1,BTCUSDT,long,10.0,2026-05-06 20:45:00 UTC,2026-05-06 20:49:59 UTC,2026-05-07 06:49:59 Brisbane,81367.67,81343.15,14.145977886821722,13.84036683297455
1,BTCUSDT,long,10.0,2026-05-06 20:50:00 UTC,2026-05-06 20:54:59 UTC,2026-05-07 06:54:59 Brisbane,81343.14,81378.06,13.840242195513827,14.275476208578306
1,BTCUSDT,long,10.0,2026-05-06 20:55:00 UTC,2026-05-06 20:59:59 UTC,2026-05-07 06:59:59 Brisbane,81378.06,81427.52,14.275476208578306,14.891933089625638
1,BTCUSDT,long,10.0,2026-05-06 21:00:00 UTC,2026-05-06 21:04:59 UTC,2026-05-07 07:04:59 Brisbane,81427.52,81446.7,14.891933089625638,15.130987739412982
1,BTCUSDT,long,10.0,2026-05-06 21:05:00 UTC,2026-05-06 21:09:59 UTC,2026-05-07 07:09:59 Brisbane,81446.69,81495.15,15.130863101952263,15.734856236920821
1,BTCUSDT,long,10.0,2026-05-06 21:10:00 UTC,2026-05-06 21:14:59 UTC,2026-05-07 07:14:59 Brisbane,81495.14,81373.58,15.7347315994601,14.219638626146255
1,BTCUSDT,long,10.0,2026-05-06 21:15:00 UTC,2026-05-06 21:19:59 UTC,2026-05-07 07:19:59 Brisbane,81373.58,81421.73,14.219638626146255,14.81976799983048
1,BTCUSDT,long,10.0,2026-05-06 21:20:00 UTC,2026-05-06 21:24:59 UTC,2026-05-07 07:24:59 Brisbane,81421.74,81427.72,14.819892637291382,14.894425838841322
1,BTCUSDT,long,10.0,2026-05-06 21:25:00 UTC,2026-05-06 21:29:59 UTC,2026-05-07 07:29:59 Brisbane,81427.72,81442.11,14.894425838841322,15.07377914491228
1,BTCUSDT,long,10.0,2026-05-06 21:30:00 UTC,2026-05-06 21:34:59 UTC,2026-05-07 07:34:59 Brisbane,81442.12,81487.24,15.073903782373002,15.63626800543928
1,BTCUSDT,long,10.0,2026-05-06 21:35:00 UTC,2026-05-06 21:39:59 UTC,2026-05-07 07:39:59 Brisbane,81487.24,81593.87,15.63626800543928,16.965277249799623
1,BTCUSDT,long,10.0,2026-05-06 21:40:00 UTC,2026-05-06 21:44:59 UTC,2026-05-07 07:44:59 Brisbane,81593.87,81572.16,16.965277249799623,16.694689322433454
1,BTCUSDT,long,10.0,2026-05-06 21:45:00 UTC,2026-05-06 21:49:59 UTC,2026-05-07 07:49:59 Brisbane,81572.17,81572.17,16.694813959894173,16.694813959894173
1,BTCUSDT,long,10.0,2026-05-06 21:50:00 UTC,2026-05-06 21:54:59 UTC,2026-05-07 07:54:59 Brisbane,81572.17,81590.71,16.694813959894173,16.925891812191406
1,BTCUSDT,long,10.0,2026-05-06 21:55:00 UTC,2026-05-06 21:59:59 UTC,2026-05-07 07:59:59 Brisbane,81590.72,81539.16,16.926016449652124,16.283385701839855
1,BTCUSDT,long,10.0,2026-05-06 22:00:00 UTC,2026-05-06 22:04:59 UTC,2026-05-07 08:04:59 Brisbane,81539.16,81444.0,16.283385701839855,15.097335625000815
1,BTCUSDT,long,10.0,2026-05-06 22:05:00 UTC,2026-05-06 22:09:59 UTC,2026-05-07 08:09:59 Brisbane,81444.01,81382.3,15.097460262461537,14.328322491951608
1,BTCUSDT,long,10.0,2026-05-06 22:10:00 UTC,2026-05-06 22:14:59 UTC,2026-05-07 08:14:59 Brisbane,81382.3,81381.72,14.328322491951608,14.321093519226002
1,BTCUSDT,long,10.0,2026-05-06 22:15:00 UTC,2026-05-06 22:19:59 UTC,2026-05-07 08:19:59 Brisbane,81381.72,81319.14,14.321093519226002,13.541112289627574
1,BTCUSDT,long,10.0,2026-05-06 22:20:00 UTC,2026-05-06 22:24:59 UTC,2026-05-07 08:24:59 Brisbane,81319.14,81307.48,13.541112289627574,13.395785010351128
1,BTCUSDT,long,10.0,2026-05-06 22:25:00 UTC,2026-05-06 22:29:59 UTC,2026-05-07 08:29:59 Brisbane,81307.49,81249.99,13.39590964781203,12.679244248292882
1,BTCUSDT,long,10.0,2026-05-06 22:30:00 UTC,2026-05-06 22:34:59 UTC,2026-05-07 08:34:59 Brisbane,81250.0,81306.96,12.6793688857536,13.389303862390388
1,BTCUSDT,long,10.0,2026-05-06 22:35:00 UTC,2026-05-06 22:39:59 UTC,2026-05-07 08:39:59 Brisbane,81306.96,81309.31,13.389303862390388,13.418593665674978
1,BTCUSDT,long,10.0,2026-05-06 22:40:00 UTC,2026-05-06 22:44:59 UTC,2026-05-07 08:44:59 Brisbane,81309.3,81318.92,13.418469028214256,13.538370265490268
1,BTCUSDT,long,10.0,2026-05-06 22:45:00 UTC,2026-05-06 22:49:59 UTC,2026-05-07 08:49:59 Brisbane,81318.92,81281.04,13.538370265490268,13.066243564033076
1,BTCUSDT,long,10.0,2026-05-06 22:50:00 UTC,2026-05-06 22:54:59 UTC,2026-05-07 08:54:59 Brisbane,81281.04,81384.73,13.066243564033076,14.358609394922507
1,BTCUSDT,long,10.0,2026-05-06 22:55:00 UTC,2026-05-06 22:59:59 UTC,2026-05-07 08:59:59 Brisbane,81384.73,81342.39,14.358609394922507,13.830894385954885
1,BTCUSDT,long,10.0,2026-05-06 23:00:00 UTC,2026-05-06 23:04:59 UTC,2026-05-07 09:04:59 Brisbane,81342.39,81090.51,13.830894385954885,10.691526023678595
